ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST
4417	heavy	Togo_Kan	dògú	d ò ɡ ú	DB,LJ,SW
4418	heavy	Tommo_So	túgóm	t ú ɡ ó m	DB,LJ,SW
4419	heavy	Toro_Tegu	dùsú	d ù s ú	DB,LJ,SW
4420	heavy	Yanda_Dom	tùjù	t ù dʒ ù	DB,LJ,SW
4421	heavy	Yorno_So	démɛ́	d é m ɛ́	DB,LJ,SW
4422	heavy	Tebul_Ure	dúdɛ̀:	d ú d ɛ̀ː	DB,LJ,SW
4423	heavy	Tebul_Ure	dúdù-ŋgɔ̀	d ú d ù ŋ ɡ ɔ̀	DB,LJ,SW
4424	heavy	Tebul_Ure	dúdù-mbɔ̀	d ú d ù m b ɔ̀	DB,LJ,SW
4425	heavy	Donno_So	dógòdò	d ó ɡ ò d ò	DB,LJ,SW
4426	here	Ampari	nàŋgà	n à ŋ ɡ à	DB,SW
4427	here	Bangime	ímà	í m à	DB,SW
4428	here	Bankan_Tey	ŋ̀gúrì	ŋ̀ ɡ ú r ì	DB,SW
4429	here	Ben_Tey	ŋ̀gúrù	ŋ̀ ɡ ú r ù	DB,SW
4430	here	Bunoge	málò	m á l ò	DB,SW
4431	here	Bunoge	mà:nâ:	m àː n âː	DB,SW
4432	here	Dogul_Dom	ónì	ó n ì	DB,SW
4433	here	Gourou	nídì:ⁿ	n í d ìːⁿ	DB,SW
4434	here	Jamsay_Douentza	ní	n í	DB,SW
4435	here	Jamsay_Douentza	ní dì:ⁿ	n í # d ìːⁿ	DB,SW
4436	here	Jamsay_Douentza	nì dî:ⁿ	n ì # d îːⁿ	DB,SW
4437	here	Jamsay_Mondoro	ní di᷈:ⁿ	n í # d i᷈ːⁿ	DB,SW
4438	here	Mombo	ínâ	í n â	DB,SW
4439	here	Mombo	ìnûwⁿ	ì n û wⁿ	DB,SW
4440	here	Mombo	òló	ò l ó	DB,SW
4441	here	Najamba	ên	ê n	DB,SW
4442	here	Najamba	ŋ̀gí mà	ŋ̀ ɡ í # m à	DB,SW
4443	here	Najamba	ŋ̀gîn	ŋ̀ ɡ î n	DB,SW
4444	here	Nanga	ŋ̀gá	ŋ̀ ɡ á	DB,SW
4445	here	Penange	nǔwⁿ	n ǔ wⁿ	DB,SW
4446	here	Perge_Tegu	ŋ̀gúrù	ŋ̀ ɡ ú r ù	DB,SW
4447	here	Sangha_So	ɔ́n	ɔ́ n	DB,SW
4448	here	Tebul_Ure	ŋ̀gɔ́	ŋ̀ ɡ ɔ́	DB,SW
4449	here	Tiranige	mbé:	m b éː	DB,SW
4450	here	Tiranige	móŋà	m ó ŋ à	DB,SW
4451	here	Togo_Kan	nî	n î	DB,SW
4452	here	Tommo_So	nɔ̀nɔ́	n ɔ̀ n ɔ́	DB,SW
4453	here	Tommo_So	nɔ̀nú	n ɔ̀ n ú	DB,SW
4454	here	Toro_Tegu	ìní	ì n í	DB,SW
4455	here	Yanda_Dom	ǹjí	ǹ dʒ í	DB,SW
4456	here	Yanda_Dom	ŋ̀gí	ŋ̀ ɡ í	DB,SW
4457	here	Yorno_So	núǹ	n ú ǹ	DB,SW
4458	here	Yorno_So	núnɛ̀	n ú n ɛ̀	DB,SW
4459	here	Donno_So	ŋ̀gɔ́-nì	ŋ̀ ɡ ɔ́ n ì	DB,SW
4460	here	Donno_So	ŋ̀gɔ́-rà:	ŋ̀ ɡ ɔ́ r àː	DB,SW
4461	here	Donno_So	ǹdâ:	ǹ d âː	DB,SW
4462	here (generalized)	Jamsay_Douentza	yí	j í	DB
4463	here (generalized)	Jamsay_Douentza	yídì:ⁿ	j í d ìːⁿ	DB
4464	here (generalized)	Jamsay_Douentza	yìdî:ⁿ	j ì d îːⁿ	DB
4465	here (generalized)	Jamsay_Douentza	yílé	j í l é	DB
4466	here (generalized)	Nanga	ŋ̀gá	ŋ̀ ɡ á	DB
4467	here (generalized)	Perge_Tegu	ŋ̀gárù	ŋ̀ ɡ á r ù	DB
4468	here (generalized)	Sangha_So	ɔ́n	ɔ́ n	DB
4469	here (generalized)	Tebul_Ure	é: nɛ̀	éː # n ɛ̀	DB
4470	here (generalized)	Togo_Kan	yî	j î	DB
4471	here (generalized)	Tommo_So	nɔ̌m bà	n ɔ̌ m # b à	DB
4472	here (generalized)	Yanda_Dom	ḿbà	ḿ b à	DB
4473	here (generalized)	Yorno_So	ḿmá:	ḿ m áː	DB
4474	here/there (he/she/it is!)	Bankan_Tey	mɛ̀rⁿɛ̂:	m ɛ̀ rⁿ ɛ̂ː	DB
4475	here/there (he/she/it is!)	Ben_Tey	ŋ́gòy	ŋ́ ɡ ò j	DB
4476	here/there (he/she/it is!)	Ben_Tey	úŋgòy	ú ŋ ɡ ò j	DB
4477	here/there (he/she/it is!)	Bunoge	mɔ̂wⁿ	m ɔ̂ wⁿ	DB
4478	here/there (he/she/it is!)	Jamsay_Douentza	nùkǒy	n ù k ǒ j	DB
4479	here/there (he/she/it is!)	Jamsay_Mondoro	nùkǒy	n ù k ǒ j	DB
4480	here/there (he/she/it is!)	Mombo	ènéwⁿ	è n é wⁿ	DB
4481	here/there (he/she/it is!)	Najamba	ɛ́bɛ̀:	ɛ́ b ɛ̀ː	DB
4482	here/there (he/she/it is!)	Najamba	ómò:	ó m òː	DB
4483	here/there (he/she/it is!)	Nanga	wùnérⁿé	w ù n é rⁿ é	DB
4484	here/there (he/she/it is!)	Penange	ìⁿhíⁿ	ìⁿ h íⁿ	DB
4485	here/there (he/she/it is!)	Perge_Tegu	úŋgòy	ú ŋ ɡ ò j	DB
4486	here/there (he/she/it is!)	Tiranige	nì	n ì	DB
4487	here/there (he/she/it is!)	Togo_Kan	yògò=ý	j ò ɡ ò j́	DB
4488	here/there (he/she/it is!)	Togo_Kan	ùŋǒ=y	ù ŋ ǒ j	DB
4489	here/there (he/she/it is!)	Tommo_So	jáàtì	dʒ âː t ì	DB
4490	here/there (he/she/it is!)	Tommo_So	ɔ̀ⁿhɔ́ɔ̀ⁿ	ɔ̀ⁿ h ɔ̂ːⁿ	DB
4491	here/there (he/she/it is!)	Tommo_So	téé	t éː	DB
4492	here/there (he/she/it is!)	Toro_Tegu	ŋɔ́rⁿɔ̀	ŋ ɔ́ rⁿ ɔ̀	DB
4493	here/there (he/she/it is!)	Yanda_Dom	ɔyámà	ɔ j á m à	DB
4494	here/there (he/she/it is!)	Yanda_Dom	ɔ̌nnà	ɔ̌ n n à	DB
4495	here/there (he/she/it is!)	Dogul_Dom	òmbò	ò m b ò	DB
4496	here/there (he/she/it is!)	Donno_So	ŋ́gà:	ŋ́ ɡ àː	DB
4497	here/there he/she is! (human)	Ampari	àndà bó	à n d à # b ó	DB
4498	here/there he/she is! (human)	Ben_Tey	ŋ́gòy bù	ŋ́ ɡ ò j # b ù	DB
4499	here/there he/she is! (human)	Jamsay_Douentza	nùkǒy wɔ̀	n ù k ǒ j # w ɔ̀	DB
4500	here/there he/she is! (human)	Nanga	kú bù	k ú # b ù	DB
4501	here/there he/she is! (human)	Nanga	wùnérⁿé bù	w ù n é rⁿ é # b ù	DB
4502	here/there he/she is! (human)	Tebul_Ure	ɔ̌m ńnè	ɔ̌ m # ń n è	DB
4503	here/there he/she is! (human)	Togo_Kan	yògò wɔ̂	j ò ɡ ò # w ɔ̂	DB
4504	here/there he/she is! (human)	Togo_Kan	ŋ̀ŋò wɔ̂	ŋ̀ ŋ ò # w ɔ̂	DB
4505	here/there he/she is! (human)	Yanda_Dom	ɔ̌mnà	ɔ̌ m n à	DB
4506	here/there he/she is! (human)	Yanda_Dom	ɔ̌nnà	ɔ̌ n n à	DB
4507	here/there he/she is! (human)	Yorno_So	ŋ́ wɔ̀	ŋ́ # w ɔ̀	DB
4508	here/there it is! (nonhuman)	Ampari	àndà bó	à n d à # b ó	DB
4509	here/there it is! (nonhuman)	Ben_Tey	ŋ́gòy bù	ŋ́ ɡ ò j # b ù	DB
4510	here/there it is! (nonhuman)	Jamsay_Douentza	nùkǒy kɔ̀	n ù k ǒ j # k ɔ̀	DB
4511	here/there it is! (nonhuman)	Nanga	kú bù	k ú # b ù	DB
4512	here/there it is! (nonhuman)	Nanga	wùnérⁿé bù	w ù n é rⁿ é # b ù	DB
4513	here/there it is! (nonhuman)	Tebul_Ure	ògû:	ò ɡ ûː	DB
4514	here/there it is! (nonhuman)	Togo_Kan	yògò kɔ̂	j ò ɡ ò # k ɔ̂	DB
4515	here/there it is! (nonhuman)	Togo_Kan	ŋ̀ŋò kɔ̂	ŋ̀ ŋ ò # k ɔ̂	DB
4516	here/there it is! (nonhuman)	Yanda_Dom	ɔ̌mnà	ɔ̌ m n à	DB
4517	here/there it is! (nonhuman)	Yanda_Dom	ɔ̌nnà	ɔ̌ n n à	DB
4518	here/there it is! (nonhuman)	Yorno_So	ŋ́ kɔ̀	ŋ́ # k ɔ̀	DB
4519	hit lightly, tap	Bangime	dèɡé	d è ɡ é	DB,SW
4520	hit lightly, tap	Bankan_Tey	táwá	t á w á	DB,SW
4521	hit lightly, tap	Ben_Tey	súyɔ́	s ú j ɔ́	DB,SW
4522	hit lightly, tap	Dogul_Dom	pɛ̀ɛ́	p ɛ̌ː	DB,SW
4523	hit lightly, tap	Jamsay_Douentza	tɛ́wɛ́	t ɛ́ w ɛ́	DB,SW
4524	hit lightly, tap	Mombo	pɛ́ypɛ̀y kání	p ɛ́ j p ɛ̀ j # k á n í	DB,SW
4525	hit lightly, tap	Najamba	pɛ́ndɛ́	p ɛ́ n d ɛ́	DB,SW
4526	hit lightly, tap	Nanga	súyɔ́	s ú j ɔ́	DB,SW
4527	hit lightly, tap	Penange	pégú nám	p é ɡ ú # n á m	DB,SW
4528	hit lightly, tap	Sangha_So	lògí	l ò ɡ í	DB,SW
4529	hit lightly, tap	Togo_Kan	lágá	l á ɡ á	DB,SW
4530	hit lightly, tap	Tommo_So	pɛ́ɛ́	p ɛ́ː	DB,SW
4531	hit lightly, tap	Toro_Tegu	tɛ́w	t ɛ́ w	DB,SW
4532	hit lightly, tap	Toro_Tegu	tɛ́wá	t ɛ́ w á	DB,SW
4533	hit lightly, tap	Yanda_Dom	pɛ́yálì	p ɛ́ j á l ì	DB,SW
4534	hit lightly, tap	Yanda_Dom	pɛ́:	p ɛ́ː	DB,SW
4535	hit lightly, tap	Yorno_So	pɛ́:	p ɛ́ː	DB,SW
4536	hit lightly, tap	Donno_So	yèmbèlé	j è m b è l é	DB,SW
4537	hit lightly, tap	Donno_So	yémbìl-ì	j é m b ì l ì	DB,SW
4538	hit, strike (general word)	Bangime	déɡù	d é ɡ ù	DB,LJ
4539	hit, strike (general word)	Bankan_Tey	sɔ́	s ɔ́	DB,LJ
4540	hit, strike (general word)	Ben_Tey	súyɔ́	s ú j ɔ́	DB,LJ
4541	hit, strike (general word)	Bunoge	númbè	n ú m b è	DB,LJ
4542	hit, strike (general word)	Dogul_Dom	bùndé	b ù n d é	DB,LJ
4543	hit, strike (general word)	Gourou	láɣá	l á ɣ á	DB,LJ
4544	hit, strike (general word)	Jamsay_Douentza	láɣá	l á ɣ á	DB,LJ
4545	hit, strike (general word)	Mombo	búndé	b ú n d é	DB,LJ
4546	hit, strike (general word)	Mombo	jání	dʒ á n í	DB,LJ
4547	hit, strike (general word)	Mombo	tɛ́búlɛ̀	t ɛ́ b ú l ɛ̀	DB,LJ
4548	hit, strike (general word)	Najamba	dɛ̀njɛ́	d ɛ̀ n dʒ ɛ́	DB,LJ
4549	hit, strike (general word)	Najamba	pɛ́ndɛ́	p ɛ́ n d ɛ́	DB,LJ
4550	hit, strike (general word)	Nanga	jàrⁿá	dʒ à rⁿ á	DB,LJ
4551	hit, strike (general word)	Nanga	súyɔ́	s ú j ɔ́	DB,LJ
4552	hit, strike (general word)	Penange	búndé	b ú n d é	DB,LJ
4553	hit, strike (general word)	Perge_Tegu	lágá	l á ɡ á	DB,LJ
4554	hit, strike (general word)	Sangha_So	lògí	l ò ɡ í	DB,LJ
4555	hit, strike (general word)	Tebul_Ure	bùndó	b ù n d ó	DB,LJ
4556	hit, strike (general word)	Tebul_Ure	dɛ̀mɛ́	d ɛ̀ m ɛ́	DB,LJ
4557	hit, strike (general word)	Tebul_Ure	púŋgó	p ú ŋ ɡ ó	DB,LJ
4558	hit, strike (general word)	Tiranige	tɛ́wɔ́	t ɛ́ w ɔ́	DB,LJ
4559	hit, strike (general word)	Togo_Kan	lágá	l á ɡ á	DB,LJ
4560	hit, strike (general word)	Tommo_So	bɛ̀ndɛ́	b ɛ̀ n d ɛ́	DB,LJ
4561	hit, strike (general word)	Toro_Tegu	tɛ́w	t ɛ́ w	DB,LJ
4562	hit, strike (general word)	Toro_Tegu	tɛ́wá	t ɛ́ w á	DB,LJ
4563	hit, strike (general word)	Yanda_Dom	dèmàlí	d è m à l í	DB,LJ
4564	hit, strike (general word)	Yanda_Dom	dèmɛ́	d è m ɛ́	DB,LJ
4565	hit, strike (general word)	Yorno_So	lágá	l á ɡ á	DB,LJ
4566	hit, strike (general word)	Yorno_So	lágú	l á ɡ ú	DB,LJ
4567	hit, strike (general word)	Donno_So	bɛ̀ndɛ́	b ɛ̀ n d ɛ́	DB,LJ
4568	hit, strike (general word)	Donno_So	bɛ́nd-ɛ̀	b ɛ́ n d ɛ̀	DB,LJ
4569	horn (of animal)	Ampari	kɛ̀rɔ̀	k ɛ̀ r ɔ̀	DB,LJ,SW
4570	horn (of animal)	Bangime	síráá	s í r áː	DB,LJ,SW
4571	horn (of animal)	Bankan_Tey	kíyà	k í j à	DB,LJ,SW
4572	horn (of animal)	Bankan_Tey	cíyà	tʃ í j à	DB,LJ,SW
4573	horn (of animal)	Ben_Tey	cíyà	tʃ í j à	DB,LJ,SW
4574	horn (of animal)	Bunoge	kɛ̀lɛ̀	k ɛ̀ l ɛ̀	DB,LJ,SW
4575	horn (of animal)	Dogul_Dom	kɛ̀lɔ́	k ɛ̀ l ɔ́	DB,LJ,SW
4576	horn (of animal)	Gourou	kírɛ́	k í r ɛ́	DB,LJ,SW
4577	horn (of animal)	Jamsay_Douentza	círɛ́	tʃ í r ɛ́	DB,LJ,SW
4578	horn (of animal)	Mombo	kɛ́lɛ́	k ɛ́ l ɛ́	DB,LJ,SW
4579	horn (of animal)	Najamba	kɛ́lɛ̀:	k ɛ́ l ɛ̀ː	DB,LJ,SW
4580	horn (of animal)	Najamba	kɛ́lɔ̀:	k ɛ́ l ɔ̀ː	DB,LJ,SW
4581	horn (of animal)	Nanga	kírâ	k í r â	DB,LJ,SW
4582	horn (of animal)	Penange	kɛ́lɛ́	k ɛ́ l ɛ́	DB,LJ,SW
4583	horn (of animal)	Perge_Tegu	kírɛ́	k í r ɛ́	DB,LJ,SW
4584	horn (of animal)	Sangha_So	kɛ́lɛ́	k ɛ́ l ɛ́	DB,LJ,SW
4585	horn (of animal)	Tebul_Ure	kílá	k í l á	DB,LJ,SW
4586	horn (of animal)	Tebul_Ure	cílá	tʃ í l á	DB,LJ,SW
4587	horn (of animal)	Tiranige	kɛ̀:lɛ̀ŋgè	k ɛ̀ː l ɛ̀ ŋ ɡ è	DB,LJ,SW
4588	horn (of animal)	Togo_Kan	kírɛ́	k í r ɛ́	DB,LJ,SW
4589	horn (of animal)	Tommo_So	kɛ́lɛ́	k ɛ́ l ɛ́	DB,LJ,SW
4590	horn (of animal)	Tomo_Kan_Segue	cìlá	tʃ ì l á	DB,LJ,SW
4591	horn (of animal)	Toro_Tegu	círá	tʃ í r á	DB,LJ,SW
4592	horn (of animal)	Yanda_Dom	célá	tʃ é l á	DB,LJ,SW
4593	horn (of animal)	Yanda_Dom	cɛ́lɛ́	tʃ ɛ́ l ɛ́	DB,LJ,SW
4594	horn (of animal)	Yorno_So	kílɛ̀	k í l ɛ̀	DB,LJ,SW
4595	horn (of animal)	Donno_So	kílɛ̀	k í l ɛ̀	DB,LJ,SW
4596	hot (object, water)	Ampari	bàgà	b à ɡ à	DB
4597	hot (object, water)	Bankan_Tey	ɔ̂wⁿ	ɔ̂ wⁿ	DB
4598	hot (object, water)	Ben_Tey	ɔ̂w	ɔ̂ w	DB
4599	hot (object, water)	Bunoge	jùŋgà	dʒ ù ŋ ɡ à	DB
4600	hot (object, water)	Dogul_Dom	m̀ó	m̀ ó	DB
4601	hot (object, water)	Jamsay_Douentza	ɔ́gù	ɔ́ ɡ ù	DB
4602	hot (object, water)	Jamsay_Mondoro	ɔ́gù	ɔ́ ɡ ù	DB
4603	hot (object, water)	Mombo	ná:gá	n áː ɡ á	DB
4604	hot (object, water)	Najamba	dwɛ̌yⁿyè	d w ɛ̌ jⁿ j è	DB
4605	hot (object, water)	Najamba	dwɛ̌yⁿŋgè	d w ɛ̌ jⁿ ŋ ɡ è	DB
4606	hot (object, water)	Nanga	ɔ́gî	ɔ́ ɡ î	DB
4607	hot (object, water)	Penange	nwá:gá	n w áː ɡ á	DB
4608	hot (object, water)	Perge_Tegu	ɔ́w	ɔ́ w	DB
4609	hot (object, water)	Sangha_So	núú	n úː	DB
4610	hot (object, water)	Tiranige	númá	n ú m á	DB
4611	hot (object, water)	Togo_Kan	nú:	n úː	DB
4612	hot (object, water)	Tommo_So	númɔ́	n ú m ɔ́	DB
4613	hot (object, water)	Tommo_So	ɔ́gú	ɔ́ ɡ ú	DB
4614	hot (object, water)	Toro_Tegu	dɔ́	d ɔ́	DB
4615	hot (object, water)	Yanda_Dom	ɔ̀jú	ɔ̀ dʒ ú	DB
4616	hot (object, water)	Yorno_So	nɔ́:	n ɔ́ː	DB
4617	hot (object, water)	Yorno_So	ɔ́gú	ɔ́ ɡ ú	DB
4618	hot (object, water)	Tebul_Ure	ɔ́mɛ̀:	ɔ́ m ɛ̀ː	DB
4619	hot (object, water)	Tebul_Ure	ɔ́m-gɔ̀	ɔ́ m ɡ ɔ̀	DB
4620	hot (object, water)	Tebul_Ure	ɔ́m-bɔ̀	ɔ́ m b ɔ̀	DB
4621	hot (object, water)	Donno_So	númɔ̀	n ú m ɔ̀	DB
4622	house	Bangime	kóò	k ôː	DB,LJ,SW
4623	house	Bankan_Tey	úrò	ú r ò	DB,LJ,SW
4624	house	Ben_Tey	úrò	ú r ò	DB,LJ,SW
4625	house	Bunoge	ʔòbò	ʔ ò b ò	DB,LJ,SW
4626	house	Dogul_Dom	ḿbùŋ	ḿ b ù ŋ	DB,LJ,SW
4627	house	Gourou	úró	ú r ó	DB,LJ,SW
4628	house	Jamsay_Douentza	úró	ú r ó	DB,LJ,SW
4629	house	Jamsay_Mondoro	úró	ú r ó	DB,LJ,SW
4630	house	Mombo	débù	d é b ù	DB,LJ,SW
4631	house	Najamba	ólé	ó l é	DB,LJ,SW
4632	house	Najamba	óló	ó l ó	DB,LJ,SW
4633	house	Nanga	índô	í n d ô	DB,LJ,SW
4634	house	Nanga	ńdô	ń d ô	DB,LJ,SW
4635	house	Penange	dèm	d è m	DB,LJ,SW
4636	house	Perge_Tegu	íré	í r é	DB,LJ,SW
4637	house	Sangha_So	gìrⁿú	ɡ ì rⁿ ú	DB,LJ,SW
4638	house	Tebul_Ure	úló	ú l ó	DB,LJ,SW
4639	house	Tiranige	jíwá	dʒ í w á	DB,LJ,SW
4640	house	Togo_Kan	gìrⁿí	ɡ ì rⁿ í	DB,LJ,SW
4641	house	Tommo_So	gìnɛ́	ɡ ì n ɛ́	DB,LJ,SW
4642	house	Toro_Tegu	íló	í l ó	DB,LJ,SW
4643	house	Yanda_Dom	ʔə́ló	ʔ ə́ l ó	DB,LJ,SW
4644	house	Yorno_So	gɛ̀rⁿɛ́	ɡ ɛ̀ rⁿ ɛ́	DB,LJ,SW
4645	house	Donno_So	gìnɛ́	ɡ ì n ɛ́	DB,LJ,SW
4646	how much?, how many?	Ampari	à:ŋgà	àː ŋ ɡ à	DB
4647	how much?, how many?	Bankan_Tey	à:ŋgá	àː ŋ ɡ á	DB
4648	how much?, how many?	Ben_Tey	à:ŋgá	àː ŋ ɡ á	DB
4649	how much?, how many?	Bunoge	ʔáŋgáwⁿ	ʔ á ŋ ɡ á wⁿ	DB
4650	how much?, how many?	Jamsay_Douentza	à:ŋá	àː ŋ á	DB
4651	how much?, how many?	Jamsay_Mondoro	à:ŋá	àː ŋ á	DB
4652	how much?, how many?	Mombo	á:ŋgà	áː ŋ ɡ à	DB
4653	how much?, how many?	Najamba	àŋgɛ̂y	à ŋ ɡ ɛ̂ j	DB
4654	how much?, how many?	Nanga	à:ŋgǎy	àː ŋ ɡ ǎ j	DB
4655	how much?, how many?	Penange	àŋgà	à ŋ ɡ à	DB
4656	how much?, how many?	Perge_Tegu	à:ŋgá	àː ŋ ɡ á	DB
4657	how much?, how many?	Tebul_Ure	àŋgá	à ŋ ɡ á	DB
4658	how much?, how many?	Tiranige	à:ŋgá	àː ŋ ɡ á	DB
4659	how much?, how many?	Togo_Kan	à:ŋá	àː ŋ á	DB
4660	how much?, how many?	Tommo_So	àŋgé	à ŋ ɡ é	DB
4661	how much?, how many?	Toro_Tegu	àŋí	à ŋ í	DB
4662	how much?, how many?	Yanda_Dom	àŋà	à ŋ à	DB
4663	how much?, how many?	Yorno_So	àŋá	à ŋ á	DB
4664	how much?, how many?	Dogul_Dom	à:ŋá:	àː ŋ áː	DB
4665	how much?, how many?	Donno_So	àŋá	à ŋ á	DB
4666	how?	Ampari	wⁿǎ:ⁿ	wⁿ ǎːⁿ	DB,SW
4667	how?	Bangime	nìí	n ǐː	DB,SW
4668	how?	Bangime	nù mì	n ù # m ì	DB,SW
4669	how?	Bankan_Tey	àŋgây	à ŋ ɡ â j	DB,SW
4670	how?	Ben_Tey	àŋây	à ŋ â j	DB,SW
4671	how?	Bunoge	nánjì	n á n dʒ ì	DB,SW
4672	how?	Dogul_Dom	àyáŋ	à j á ŋ	DB,SW
4673	how?	Jamsay_Douentza	yɔ̌:jǐn	j ɔ̌ː dʒ ǐ n	DB,SW
4674	how?	Jamsay_Mondoro	yɔ̌:jǐn	j ɔ̌ː dʒ ǐ n	DB,SW
4675	how?	Mombo	mánà	m á n à	DB,SW
4676	how?	Najamba	ànnɛ́	à n n ɛ́	DB,SW
4677	how?	Najamba	àŋìnɛ́	à ŋ ì n ɛ́	DB,SW
4678	how?	Nanga	àmâyⁿ	à m â jⁿ	DB,SW
4679	how?	Penange	wɛ̀nɛ̀	w ɛ̀ n ɛ̀	DB,SW
4680	how?	Perge_Tegu	yǎwɲɛ̀:	j ǎ w ɲ ɛ̀ː	DB,SW
4681	how?	Tebul_Ure	áyⁿ	á jⁿ	DB,SW
4682	how?	Tiranige	árá	á r á	DB,SW
4683	how?	Tiranige	áráárá	á r áː r á	DB,SW
4684	how?	Togo_Kan	ɲâŋ	ɲ â ŋ	DB,SW
4685	how?	Tommo_So	yàŋgéni	j à ŋ ɡ é n i	DB,SW
4686	how?	Toro_Tegu	yⁿàŋêy	jⁿ à ŋ ê j	DB,SW
4687	how?	Yanda_Dom	ànjǎ:	à n dʒ ǎː	DB,SW
4688	how?	Yorno_So	yàŋín	j à ŋ í n	DB,SW
4689	how?	Donno_So	yɔ̀gɔ́-njì:	j ɔ̀ ɡ ɔ́ n dʒ ìː	DB,SW
4690	hunt (verb only)	Bangime	kɛ́rɛ́ndì	k ɛ́ r ɛ́ n d ì	DB,SW
4691	hunt (verb only)	Bangime	sísɔ́ɣɔ̀	s í s ɔ́ ɣ ɔ̀	DB,SW
4692	hunt (verb only)	Bankan_Tey	òsíyé	ò s í j é	DB,SW
4693	hunt (verb only)	Ben_Tey	dànní	d à n n í	DB,SW
4694	hunt (verb only)	Gourou	dàná	d à n á	DB,SW
4695	hunt (verb only)	Jamsay_Douentza	dàná	d à n á	DB,SW
4696	hunt (verb only)	Mombo	dà:nà ǹkálúmá kání	d àː n à # ǹ k á l ú m á # k á n í	DB,SW
4697	hunt (verb only)	Najamba	tálɛ́	t á l ɛ́	DB,SW
4698	hunt (verb only)	Nanga	tá:rí	t áː r í	DB,SW
4699	hunt (verb only)	Sangha_So	dán dànú	d á n # d à n ú	DB,SW
4700	hunt (verb only)	Tebul_Ure	dàndí	d à n d í	DB,SW
4701	hunt (verb only)	Tiranige	tá:nó	t áː n ó	DB,SW
4702	hunt (verb only)	Togo_Kan	dàná	d à n á	DB,SW
4703	hunt (verb only)	Tommo_So	àntólú táálá	à n t ó l ú # t áː l á	DB,SW
4704	hunt (verb only)	Tomo_Kan_Segue	swɛ́:	s w ɛ́ː	DB,SW
4705	hunt (verb only)	Toro_Tegu	ósó	ó s ó	DB,SW
4706	hunt (verb only)	Toro_Tegu	ósú	ó s ú	DB,SW
4707	hunt (verb only)	Yanda_Dom	dànàlí	d à n à l í	DB,SW
4708	hunt (verb only)	Yanda_Dom	dànú	d à n ú	DB,SW
4709	hunt (verb only)	Yorno_So	dàná	d à n á	DB,SW
4710	hunt (verb only)	Yorno_So	dànú	d à n ú	DB,SW
4711	husband	Bangime	kándèè	k á n d èː	DB,SW
4712	husband	Bankan_Tey	ɔ̀ŋgɔ̀rɔ́	ɔ̀ ŋ ɡ ɔ̀ r ɔ́	DB,SW
4713	husband	Bankan_Tey	ɔ̀ŋgɔ̀rɔ̌m	ɔ̀ ŋ ɡ ɔ̀ r ɔ̌ m	DB,SW
4714	husband	Ben_Tey	ɔ̀ŋgɔ̀rɔ́	ɔ̀ ŋ ɡ ɔ̀ r ɔ́	DB,SW
4715	husband	Ben_Tey	ɔ̀ŋɔ̀rɔ́	ɔ̀ ŋ ɔ̀ r ɔ́	DB,SW
4716	husband	Bunoge	bàlà	b à l à	DB,SW
4717	husband	Dogul_Dom	ánà	á n à	DB,SW
4718	husband	Gourou	àɣá	à ɣ á	DB,SW
4719	husband	Jamsay_Douentza	àɣá	à ɣ á	DB,SW
4720	husband	Jamsay_Mondoro	àɣá	à ɣ á	DB,SW
4721	husband	Mombo	wálá	w á l á	DB,SW
4722	husband	Najamba	nɔ̀gɔ̀mbó	n ɔ̀ ɡ ɔ̀ m b ó	DB,SW
4723	husband	Najamba	nɔ̀gɔ̌:	n ɔ̀ ɡ ɔ̌ː	DB,SW
4724	husband	Nanga	lɔ̀gɔ̂	l ɔ̀ ɡ ɔ̂	DB,SW
4725	husband	Penange	wálá	w á l á	DB,SW
4726	husband	Perge_Tegu	ɛ̀gɛ́	ɛ̀ ɡ ɛ́	DB,SW
4727	husband	Sangha_So	ígɛ́	í ɡ ɛ́	DB,SW
4728	husband	Tebul_Ure	ɔ̀ngɔ́	ɔ̀ n ɡ ɔ́	DB,SW
4729	husband	Tebul_Ure	ɔ̀ngɔ́mbɔ́	ɔ̀ n ɡ ɔ́ m b ɔ́	DB,SW
4730	husband	Tiranige	bànà	b à n à	DB,SW
4731	husband	Togo_Kan	ɛ̀gɛ́	ɛ̀ ɡ ɛ́	DB,SW
4732	husband	Tommo_So	ígɛ́	í ɡ ɛ́	DB,SW
4733	husband	Toro_Tegu	ɛ̀gá	ɛ̀ ɡ á	DB,SW
4734	husband	Toro_Tegu	mǎ:	m ǎː	DB,SW
4735	husband	Yanda_Dom	mù	m ù	DB,SW
4736	husband	Yanda_Dom	nùŋɔ̀n	n ù ŋ ɔ̀ n	DB,SW
4737	husband	Yorno_So	ígɛ́	í ɡ ɛ́	DB,SW
4738	husband	Donno_So	ígɛ̀	í ɡ ɛ̀	DB,SW
4739	I am (copula, with noun)	Ampari	mí wò	m í # w ò	DB
4740	I am (copula, with noun)	Bankan_Tey	≡mì	m ì	DB
4741	I am (copula, with noun)	Ben_Tey	=m̀íỳ	m̀ í j̀	DB
4742	I am (copula, with noun)	Bunoge	mì	m ì	DB
4743	I am (copula, with noun)	Dogul_Dom	y	j	DB
4744	I am (copula, with noun)	Jamsay_Douentza	≡ùm	ù m	DB
4745	I am (copula, with noun)	Mombo	ḿbô:	ḿ b ôː	DB
