# Wordlist

# DATA
ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST	VARIANTS
6006	onion	Penange	jà:ndà	dʒ aː ˨ n d a ˨	DB,SW	
6007	onion	Perge_Tegu	gâw	ɡ a ˥˩ w	DB,SW	
6009	onion	Tebul_Ure	gáw	ɡ a ˦ w	DB,SW	
6010	onion	Tiranige	gǎw	ɡ a ˩˥ w	DB,SW	
6011	onion	Togo_Kan	jɔ̀wɔ́	dʒ ɔ ˨ w ɔ ˦	DB,SW	
6012	onion	Tommo_So	gáw	ɡ a ˦ w	DB,SW	
6014	onion	Toro_Tegu	àlbásàl	a ˨ l b a ˦ s a ˨ l	DB,SW	
6015	onion	Yanda_Dom	gǎw	ɡ a ˩˥ w	DB,SW	
6016	onion	Yorno_So	gâw	ɡ a ˥˩ w	DB,SW	
6017	onion	Donno_So	jàbá	dʒ a ˨ b a ˦	DB,SW	
#
6019	only	Bankan_Tey	yélè	j e ˦ l e ˨	DB	
6020	only	Ben_Tey	nà:	n aː ˨	DB	s a ˩˥ j // t a ˦ n
6023	only	Bunoge	tó:lè	t oː ˦ l e ˨	DB	
6024	only	Dogul_Dom	kòláŋ	k o ˨ l a ˦ ŋ	DB	
6025	only	Gourou	sǎy	s a ˩˥ j	DB	
6026	only	Jamsay_Douentza	sǎy	s a ˩˥ j	DB	
6027	only	Mombo	tè:ná	t eː ˨ n a ˦	DB	
6028	only	Najamba	tómá	t o ˦ m a ˦	DB	
6029	only	Nanga	dó:mó	d oː ˦ m o ˦	DB	d oː ˦ ŋ o ˦ // s a ˩˥ j
6032	only	Penange	tírà	t i ˦ r a ˨	DB	
6033	only	Perge_Tegu	sǎy	s a ˩˥ j	DB	
6034	only	Tiranige	tòmá	t o ˨ m a ˦	DB	
6035	only	Togo_Kan	sǎy	s a ˩˥ j	DB	
6036	only	Tommo_So	túmáá	t u ˦ m aː ˦	DB	
6037	only	Toro_Tegu	cɛ́kù	tʃ ɛ ˦ k u ˨	DB	
6038	only	Yanda_Dom	sày	s a ˨ j	DB	t u ˨ m a ˨
6040	only	Yorno_So	sǎy	s a ˩˥ j	DB	
6041	only	Tebul_Ure	sày	s a ˨ j	DB	t u ˨ r u ˨
6043	only	Donno_So	kà:ŋ	k aː ˨ ŋ	DB	
#
6064	peanut	Bangime	tìɡàjɛ́	t i ˨ ɡ a ˨ dʒ ɛ ˦	DB,SW	
6065	peanut	Bankan_Tey	ɛ̀rɛ̀rɛ̀y gùrⁿâwⁿ	ɛ ˨ r ɛ ˨ r ɛ ˨ j # ɡ u ˨ r̃ a ˥˩ w̃	DB,SW	
6066	peanut	Ben_Tey	ɛ̀lɛ̀y bàrⁿǎyⁿ	ɛ ˨ l ɛ ˨ j # b a ˨ r̃ a ˩˥ j̃	DB,SW	
6067	peanut	Bunoge	màndámù	m a ˨ n d a ˦ m u ˨	DB,SW	
6068	peanut	Dogul_Dom	ɛ́gɛ̀lɛ̀	ɛ ˦ ɡ ɛ ˨ l ɛ ˨	DB,SW	
6069	peanut	Gourou	ɛ̀:rɛ̀ múzúrú	ɛː ˨ r ɛ ˨ # m u ˦ z u ˦ r u ˦	DB,SW	
6070	peanut	Jamsay_Douentza	jɔ̀wⁿɔ̀ɛ́:rɛ́	dʒ ɔ ˨ w̃ ɔ ˨ ɛː ˦ r ɛ ˦	DB,SW	m u ˨ ɲ u ˨ ɛː ˦ r ɛ ˦
6072	peanut	Mombo	ɔ́lɔ́ŋgé	ɔ ˦ l ɔ ˦ ŋ ɡ e ˦	DB,SW	
6073	peanut	Najamba	ɛ́lɛ́	ɛ ˦ l ɛ ˦	DB,SW	ɛ ˦ l ɛ ˦ ŋ ɡ o ˦ // s a ˨ m a ˨ ɛ ˦ l ɛ ˦ // s a ˨ m a ˨ ɛ ˦ l ɛ ˦ ŋ ɡ o ˦
6077	peanut	Nanga	ɛ̀:rɛ̀ bárⁿí	ɛː ˨ r ɛ ˨ # b a ˦ r̃ i ˦	DB,SW	
6078	peanut	Penange	ɔ́gúlɛ́	ɔ ˦ ɡ u ˦ l ɛ ˦	DB,SW	
6079	peanut	Perge_Tegu	ɛ̀:rɛ̀ bárⁿú	ɛː ˨ r ɛ ˨ # b a ˦ r̃ u ˦	DB,SW	
6081	peanut	Tebul_Ure	ɛ̀jɛ̀: bárⁿɛ̀:	ɛ ˨ dʒ ɛː ˨ # b a ˦ r̃ ɛː ˨	DB,SW	
6082	peanut	Tiranige	ɛ̀:lɛ̀ŋgè dó:lé	ɛː ˨ l ɛ ˨ ŋ ɡ e ˨ # d oː ˦ l e ˦	DB,SW	
6083	peanut	Togo_Kan	ɛ̀:rɛ̀múɲúrⁿú	ɛː ˨ r ɛ ˨ m u ˦ ɲ u ˦ r̃ u ˦	DB,SW	
6084	peanut	Tommo_So	ɛ̀lɛ̀kɛ̀lɛ̀ bánú	ɛ ˨ l ɛ ˨ k ɛ ˨ l ɛ ˨ # b a ˦ n u ˦	DB,SW	ɛ ˨ l ɛ ˨ k ɛ ˨ l ɛ ˨ # m a ˦ n i ˨ // ɛ ˨ l ɛ ˨ k ɛ ˨ l ɛ ˦ # p a ˦ l a ˦ // ɛ ˨ l ɛ ˨ k ɛ ˨ l ɛ ˨ # s a ˨ m a ˨ ɡ i ˨ n ɛ ˦
6089	peanut	Toro_Tegu	ɛ̀ŋìnɛ̀ lǒw	ɛ ˨ ŋ i ˨ n ɛ ˨ # l o ˩˥ w	DB,SW	
6090	peanut	Yanda_Dom	ɛ̀gɛ̀lɛ̀ bǎn	ɛ ˨ ɡ ɛ ˨ l ɛ ˨ # b a ˩˥ n	DB,SW	
6091	peanut	Yorno_So	ɛ́gɛ́lɛ́	ɛ ˦ ɡ ɛ ˦ l ɛ ˦	DB,SW	
6092	peanut	Donno_So	ɛ̀lɛ̀ pàlá	ɛ ˨ l ɛ ˨ # p a ˨ l a ˦	DB,SW	
#
6094	person, human being	Bangime	ʒǐbɛ́ɛ́	ʒ i ˩˥ b ɛː ˦	DB,SW	
6095	person, human being	Bankan_Tey	àsùmǎm	a ˨ s u ˨ m a ˩˥ m	DB,SW	a ˨ s u ˨ m aː ˩˥
6097	person, human being	Ben_Tey	nǔm	n u ˩˥ m	DB,SW	n uː ˩˥
6099	person, human being	Bunoge	sójò	s o ˦ dʒ o ˨	DB,SW	
6100	person, human being	Dogul_Dom	nóó	n oː ˦	DB,SW	
6101	person, human being	Gourou	ínén	i ˦ n e ˦ n	DB,SW	
6102	person, human being	Jamsay_Douentza	íném	i ˦ n e ˦ m	DB,SW	i ˦ n e ˦ n
6106	person, human being	Mombo	ńdá	n ˦ d a ˦	DB,SW	
6107	person, human being	Najamba	nòmbó	n o ˨ m b o ˦	DB,SW	n oː ˩˥
6109	person, human being	Nanga	nǔ:	n uː ˩˥	DB,SW	
6110	person, human being	Penange	ntá	n t a ˦	DB,SW	
6111	person, human being	Perge_Tegu	íném	i ˦ n e ˦ m	DB,SW	i ˦ n e ˦ r̃ u ˦
6116	person, human being	Tebul_Ure	nùmbɔ́	n u ˨ m b ɔ ˦	DB,SW	ɲ e ˩˥
6118	person, human being	Tiranige	ndà:	n d aː ˨	DB,SW	n d aː ˨ # ɡ e ˨
6120	person, human being	Togo_Kan	nǎ	n a ˩˥	DB,SW	
6121	person, human being	Tommo_So	ńdɛ́	n ˦ d ɛ ˦	DB,SW	
6125	person, human being	Toro_Tegu	nǔm	n u ˩˥ m	DB,SW	n u ˨ m u ˦ // n u ˨ m uː ˥˩ m u ˦ // n u ˨ n uː ˥˩ r̃ u ˦ // n u ˨ r̃ u ˦
6130	person, human being	Yanda_Dom	nò	n o ˨	DB,SW	n o ˨ m o ˦
6132	person, human being	Yorno_So	ìnɛ́	i ˨ n ɛ ˦	DB,SW	i ˨ n ɛ ˦ m
6134	person, human being	Donno_So	ǹdɛ́	n ˨ d ɛ ˦	DB,SW	n ˨ d ɛ ˦ m b e ˨
#
6137	personal name	Bangime	nníí	n n iː ˦	DB,LJ	
6138	personal name	Bankan_Tey	ɲìnnî:	ɲ i ˨ n n iː ˥˩	DB,LJ	ŋ i ˨ n n iː ˥˩
6140	personal name	Ben_Tey	ìnìrⁿî:	i ˨ n i ˨ r̃ iː ˥˩	DB,LJ	
6141	personal name	Bunoge	ʔìnì	ʔ i ˨ n i ˨	DB,LJ	
6142	personal name	Dogul_Dom	tìgɔ́ɔ́	t i ˨ ɡ ɔː ˦	DB,LJ	
6143	personal name	Gourou	bón	b o ˦ n	DB,LJ	
6144	personal name	Jamsay_Douentza	bón	b o ˦ n	DB,LJ	
6146	personal name	Mombo	íní	i ˦ n i ˦	DB,LJ	
6147	personal name	Najamba	ínèn	i ˦ n e ˨ n	DB,LJ	
6148	personal name	Nanga	ìnèrⁿî	i ˨ n e ˨ r̃ i ˥˩	DB,LJ	n ˨ n e ˨ r̃ i ˥˩
6150	personal name	Penange	ùn	u ˨ n	DB,LJ	u ˨ n u ˨
6152	personal name	Perge_Tegu	sórⁿú	s o ˦ r̃ u ˦	DB,LJ	
6154	personal name	Tebul_Ure	bóné:	b o ˦ n eː ˦	DB,LJ	b o ˦ n ɡ o ˦
6156	personal name	Tiranige	ìnì	i ˨ n i ˨	DB,LJ	
6157	personal name	Togo_Kan	bɔ́ⁿ	b ɔ̃ ˦	DB,LJ	
6158	personal name	Tommo_So	bóy	b o ˦ j	DB,LJ	
6160	personal name	Toro_Tegu	ìsǒŋ	i ˨ s o ˩˥ ŋ	DB,LJ	
6161	personal name	Yanda_Dom	ín	i ˦ n	DB,LJ	
6162	personal name	Yorno_So	bôy	b o ˥˩ j	DB,LJ	
6163	personal name	Donno_So	bôy	b o ˥˩ j	DB,LJ	
#
6165	place, location	Bankan_Tey	ɔ́rⁿɔ̀	ɔ ˦ r̃ ɔ ˨	DB	
6166	place, location	Ben_Tey	ɔ́rⁿɔ̀	ɔ ˦ r̃ ɔ ˨	DB	
6167	place, location	Bunoge	kɛ́	k ɛ ˦	DB	
6168	place, location	Dogul_Dom	yàlúg	j a ˨ l u ˦ ɡ	DB	
6169	place, location	Gourou	děyⁿ	d e ˩˥ j̃	DB	
6170	place, location	Jamsay_Douentza	děyⁿ	d e ˩˥ j̃	DB	d ĩː ˩˥
6173	place, location	Mombo	dó:ŋgé	d oː ˦ ŋ ɡ e ˦	DB	ɛ ˦ ŋ ɡ ɔ ˨ // ɡ e ˥˩ w̃ // ɡ eː ˥˩ // oː ˦ ŋ ɡ o ˨ // t ɛ ˦ b ɔ ˦
6179	place, location	Najamba	kéŋgè	k e ˦ ŋ ɡ e ˨	DB	
6180	place, location	Nanga	ɔ̂:	ɔː ˥˩	DB	
6181	place, location	Penange	géŋ	ɡ e ˦ ŋ	DB	
6182	place, location	Perge_Tegu	dɛ̌:ⁿ	d ɛ̃ː ˩˥	DB	
6185	place, location	Tebul_Ure	gándá	ɡ a ˦ n d a ˦	DB	
6186	place, location	Tiranige	jɛ́lɛ́	dʒ ɛ ˦ l ɛ ˦	DB	
6187	place, location	Togo_Kan	děŋ	d e ˩˥ ŋ	DB	d e ˨ ŋ u ˦ // ɲ a ˦
6190	place, location	Tommo_So	gándá	ɡ a ˦ n d a ˦	DB	j a ˨ l u ˦
6192	place, location	Toro_Tegu	děŋ	d e ˩˥ ŋ	DB	
6193	place, location	Yanda_Dom	ɔ̀mɔ́	ɔ ˨ m ɔ ˦	DB	
6194	place, location	Yorno_So	dɛ̌yⁿ	d ɛ ˩˥ j̃	DB	
6195	place, location	Donno_So	yàlú	j a ˨ l u ˦	DB	
#
6196	pond, pool (any size)	Bangime	déẁ	d e ˦ w ˨	DB,SW	
6197	pond, pool (any size)	Bankan_Tey	tà:mbá	t aː ˨ m b a ˦	DB,SW	
6198	pond, pool (any size)	Ben_Tey	tà:wàrá	t aː ˨ w a ˨ r a ˦	DB,SW	
6199	pond, pool (any size)	Bunoge	fɛ̀tɔ́	f ɛ ˨ t ɔ ˦	DB,SW	
6200	pond, pool (any size)	Dogul_Dom	gòlònó	ɡ o ˨ l o ˨ n o ˦	DB,SW	
6201	pond, pool (any size)	Gourou	búró	b u ˦ r o ˦	DB,SW	
6202	pond, pool (any size)	Jamsay_Douentza	búró	b u ˦ r o ˦	DB,SW	
6204	pond, pool (any size)	Mombo	ɔ́ndɔ́	ɔ ˦ n d ɔ ˦	DB,SW	
6205	pond, pool (any size)	Najamba	tàgǎ:	t a ˨ ɡ aː ˩˥	DB,SW	t a ˨ ɡ ɛː ˩˥
6207	pond, pool (any size)	Nanga	tàgá	t a ˨ ɡ a ˦	DB,SW	
6208	pond, pool (any size)	Penange	tàgà	t a ˨ ɡ a ˨	DB,SW	
6209	pond, pool (any size)	Perge_Tegu	tàgá	t a ˨ ɡ a ˦	DB,SW	
6210	pond, pool (any size)	Tebul_Ure	tàgá	t a ˨ ɡ a ˦	DB,SW	
6211	pond, pool (any size)	Tiranige	bóndó	b o ˦ n d o ˦	DB,SW	m iː ˦ # b o ˨ n d o ˦
6213	pond, pool (any size)	Togo_Kan	búró	b u ˦ r o ˦	DB,SW	
6214	pond, pool (any size)	Tommo_So	mùgó	m u ˨ ɡ o ˦	DB,SW	
6215	pond, pool (any size)	Toro_Tegu	dɛ́	d ɛ ˦	DB,SW	
6216	pond, pool (any size)	Yanda_Dom	tàgà	t a ˨ ɡ a ˨	DB,SW	
6217	pond, pool (any size)	Donno_So	dìbé	d i ˨ b e ˦	DB,SW	
#
6252	pull (sth)	Bangime	ɡómpà	ɡ o ˦ m p a ˨	DB,SW	
6253	pull (sth)	Bankan_Tey	bàsá	b a ˨ s a ˦	DB,SW	
6254	pull (sth)	Ben_Tey	bàsá	b a ˨ s a ˦	DB,SW	
6255	pull (sth)	Bunoge	gímbɛ̀	ɡ i ˦ m b ɛ ˨	DB,SW	
6256	pull (sth)	Dogul_Dom	jìmbɛ́	dʒ i ˨ m b ɛ ˦	DB,SW	
6257	pull (sth)	Gourou	bàsá	b a ˨ s a ˦	DB,SW	
6258	pull (sth)	Jamsay_Douentza	bàjá	b a ˨ dʒ a ˦	DB,SW	
6260	pull (sth)	Mombo	gímbɛ́	ɡ i ˦ m b ɛ ˦	DB,SW	ɡ ɔ ˦ b ɛ ˦
6262	pull (sth)	Najamba	jùmbɛ́	dʒ u ˨ m b ɛ ˦	DB,SW	
6263	pull (sth)	Nanga	bàsá	b a ˨ s a ˦	DB,SW	
6264	pull (sth)	Penange	gímbɛ́	ɡ i ˦ m b ɛ ˦	DB,SW	
6265	pull (sth)	Perge_Tegu	bàsá	b a ˨ s a ˦	DB,SW	
6266	pull (sth)	Tebul_Ure	bàdá	b a ˨ d a ˦	DB,SW	
6267	pull (sth)	Tiranige	ímbɛ́	i ˦ m b ɛ ˦	DB,SW	
6268	pull (sth)	Togo_Kan	bàjá	b a ˨ dʒ a ˦	DB,SW	
6269	pull (sth)	Tommo_So	bìnjé	b i ˨ n dʒ e ˦	DB,SW	
6270	pull (sth)	Toro_Tegu	gàgá	ɡ a ˨ ɡ a ˦	DB,SW	ɡ a ˨ ɡ u ˦
6272	pull (sth)	Yanda_Dom	dìlíyó	d i ˨ l i ˦ j o ˦	DB,SW	d i ˨ l i ˨ j o ˨ l i ˦
6274	pull (sth)	Yorno_So	bìɲɛ́	b i ˨ ɲ ɛ ˦	DB,SW	
6275	pull (sth)	Donno_So	jìmbɛ́	dʒ i ˨ m b ɛ ˦	DB,SW	dʒ i ˦ m b ɛ ˨
#
6277	push	Bangime	ʒúmbàrà	ʒ u ˦ m b a ˨ r a ˨	DB,SW	
6278	push	Bankan_Tey	dàmbí	d a ˨ m b i ˦	DB,SW	
6279	push	Ben_Tey	dàmbí	d a ˨ m b i ˦	DB,SW	
6280	push	Bunoge	dúnjúrè	d u ˦ n dʒ u ˦ r e ˨	DB,SW	
6281	push	Dogul_Dom	dɔ̀ŋgɛ́	d ɔ ˨ ŋ ɡ ɛ ˦	DB,SW	
6282	push	Gourou	dàmá	d a ˨ m a ˦	DB,SW	
6283	push	Jamsay_Douentza	dàmá	d a ˨ m a ˦	DB,SW	
6285	push	Mombo	túmbyê:	t u ˦ m b j eː ˥˩	DB,SW	
6286	push	Najamba	dàmbè	d a ˨ m b e ˨	DB,SW	d a ˨ m b i ˦
6288	push	Nanga	dàmbí	d a ˨ m b i ˦	DB,SW	
6289	push	Penange	túmbè	t u ˦ m b e ˨	DB,SW	t u ˦ m b u ˦ ɡ e ˨
6291	push	Perge_Tegu	dàmbá	d a ˨ m b a ˦	DB,SW	
6292	push	Tebul_Ure	dàmbí	d a ˨ m b i ˦	DB,SW	
6293	push	Tiranige	dámbó	d a ˦ m b o ˦	DB,SW	
6294	push	Togo_Kan	dèmé	d e ˨ m e ˦	DB,SW	
6295	push	Tommo_So	dàmbá	d a ˨ m b a ˦	DB,SW	
6296	push	Toro_Tegu	dǎm	d a ˩˥ m	DB,SW	d a ˨ w̃ a ˦
6298	push	Yanda_Dom	dàmbàlí	d a ˨ m b a ˨ l i ˦	DB,SW	d a ˨ m b u ˦
6300	push	Yorno_So	dàmá	d a ˨ m a ˦	DB,SW	d a ˦ m u ˦
6302	push	Donno_So	dɔ̀ŋgɔ́	d ɔ ˨ ŋ ɡ ɔ ˦	DB,SW	d ɔ ˦ ŋ ɡ ɛ ˨
#
6305	rain (noun)	Bangime	ʒṍɔ̃̀	ʒ õ ˦ ɔ̃ ˨	DB,LJ	
6306	rain (noun)	Bankan_Tey	bòndú	b o ˨ n d u ˦	DB,LJ	
6307	rain (noun)	Ben_Tey	bǒl	b o ˩˥ l	DB,LJ	b o ˨ l u ˦
6309	rain (noun)	Bunoge	ʔáyà	ʔ a ˦ j a ˨	DB,LJ	
6310	rain (noun)	Dogul_Dom	áláà	a ˦ l aː ˥˩	DB,LJ	
6311	rain (noun)	Gourou	àrⁿá	a ˨ r̃ a ˦	DB,LJ	
6312	rain (noun)	Jamsay_Douentza	àrⁿá	a ˨ r̃ a ˦	DB,LJ	
6313	rain (noun)	Mombo	kúmáŋgà	k u ˦ m a ˦ ŋ ɡ a ˨	DB,LJ	
6314	rain (noun)	Najamba	à:lé	aː ˨ l e ˦	DB,LJ	aː ˩˥ l ŋ ɡ e ˦
6316	rain (noun)	Nanga	bòndí	b o ˨ n d i ˦	DB,LJ	
6317	rain (noun)	Penange	kùmà:ŋgà	k u ˨ m aː ˨ ŋ ɡ a ˨	DB,LJ	
6318	rain (noun)	Perge_Tegu	àrⁿá	a ˨ r̃ a ˦	DB,LJ	
6320	rain (noun)	Tebul_Ure	àrⁿá	a ˨ r̃ a ˦	DB,LJ	
6321	rain (noun)	Tiranige	á:mì	aː ˦ m i ˨	DB,LJ	
6322	rain (noun)	Togo_Kan	àrⁿú	a ˨ r̃ u ˦	DB,LJ	
6323	rain (noun)	Tommo_So	àná	a ˨ n a ˦	DB,LJ	
6324	rain (noun)	Toro_Tegu	àrⁿá	a ˨ r̃ a ˦	DB,LJ	
6325	rain (noun)	Yanda_Dom	àrⁿùŋ	a ˨ r̃ u ˨ ŋ	DB,LJ	
6326	rain (noun)	Yorno_So	àrⁿá	a ˨ r̃ a ˦	DB,LJ	
6327	rain (noun)	Donno_So	àná	a ˨ n a ˦	DB,LJ	
#
6380	red (including brown and orange)	Bangime	búɥɛ́	b u ˦ ɥ ɛ ˦	DB,LJ,SW	
6381	red (including brown and orange)	Bankan_Tey	bàrⁿâyⁿ	b a ˨ r̃ a ˥˩ j̃	DB,LJ,SW	
6382	red (including brown and orange)	Ben_Tey	bárⁿàyɛ̀	b a ˦ r̃ a ˨ j ɛ ˨	DB,LJ,SW	b a ˦ r̃ a ˨ m // b a ˦ r̃ a ˨ w̃
6385	red (including brown and orange)	Bunoge	bɔ̀w	b ɔ ˨ w	DB,LJ,SW	
6386	red (including brown and orange)	Dogul_Dom	bánùŋ	b a ˦ n u ˨ ŋ	DB,LJ,SW	
6387	red (including brown and orange)	Gourou	bán	b a ˦ n	DB,LJ,SW	
6388	red (including brown and orange)	Jamsay_Douentza	bán	b a ˦ n	DB,LJ,SW	
6390	red (including brown and orange)	Mombo	búnú	b u ˦ n u ˦	DB,LJ,SW	
6391	red (including brown and orange)	Najamba	bánè	b a ˦ n e ˨	DB,LJ,SW	b a ˦ n ɡ o ˨
6393	red (including brown and orange)	Nanga	bárⁿí	b a ˦ r̃ i ˦	DB,LJ,SW	
6394	red (including brown and orange)	Penange	bɔ̀mbɛ̀	b ɔ ˨ m b ɛ ˨	DB,LJ,SW	
6395	red (including brown and orange)	Perge_Tegu	bárⁿú	b a ˦ r̃ u ˦	DB,LJ,SW	
6397	red (including brown and orange)	Tebul_Ure	bángɔ́	b a ˦ n ɡ ɔ ˦	DB,LJ,SW	b a ˦ r̃ ɛː ˦ // b a ˦ r̃ m b ɔ ˦
6400	red (including brown and orange)	Tiranige	búní	b u ˦ n i ˦	DB,LJ,SW	
6401	red (including brown and orange)	Togo_Kan	báⁿ	b ã ˦	DB,LJ,SW	
6402	red (including brown and orange)	Tommo_So	bánú	b a ˦ n u ˦	DB,LJ,SW	
6403	red (including brown and orange)	Toro_Tegu	bárⁿú	b a ˦ r̃ u ˦	DB,LJ,SW	
6404	red (including brown and orange)	Yanda_Dom	bǎn	b a ˩˥ n	DB,LJ,SW	
6405	red (including brown and orange)	Yorno_So	bán	b a ˦ n	DB,LJ,SW	
6406	red (including brown and orange)	Donno_So	bánù	b a ˦ n u ˨	DB,LJ,SW	
#
6407	rice	Bangime	ɡǒmɛ̀	ɡ o ˩˥ m ɛ ˨	DB,SW	
6408	rice	Bankan_Tey	árá	a ˦ r a ˦	DB,SW	
6409	rice	Ben_Tey	á:rá	aː ˦ r a ˦	DB,SW	
6410	rice	Bunoge	ʔɛ̀ndɛ̀gè	ʔ ɛ ˨ n d ɛ ˨ ɡ e ˨	DB,SW	
6411	rice	Dogul_Dom	árà	a ˦ r a ˨	DB,SW	
6412	rice	Gourou	árá	a ˦ r a ˦	DB,SW	
6413	rice	Jamsay_Douentza	árá	a ˦ r a ˦	DB,SW	
6415	rice	Mombo	ɛ́rɛ́	ɛ ˦ r ɛ ˦	DB,SW	
6416	rice	Najamba	ɔ̌:rɛ̀	ɔː ˩˥ r ɛ ˨	DB,SW	
6417	rice	Nanga	á:rá	aː ˦ r a ˦	DB,SW	
6418	rice	Penange	ɛ́rɛ́:ŋgé	ɛ ˦ r ɛː ˦ ŋ ɡ e ˦	DB,SW	
6419	rice	Perge_Tegu	á:rá	aː ˦ r a ˦	DB,SW	
6421	rice	Tebul_Ure	árá	a ˦ r a ˦	DB,SW	
6422	rice	Tiranige	ɛ̀rɛ̀gè	ɛ ˨ r ɛ ˨ ɡ e ˨	DB,SW	
6423	rice	Togo_Kan	árá	a ˦ r a ˦	DB,SW	
6424	rice	Tommo_So	árá	a ˦ r a ˦	DB,SW	
6426	rice	Toro_Tegu	mɔ́	m ɔ ˦	DB,SW	
6427	rice	Yanda_Dom	ádá	a ˦ d a ˦	DB,SW	
6428	rice	Yorno_So	árá	a ˦ r a ˦	DB,SW	
6430	rice	Donno_So	árà	a ˦ r a ˨	DB,SW	
#
6431	right (hand, etc.)	Bangime	sííbéɛ̀	s iː ˦ b e ˦ ɛ ˨	DB,SW	
6432	right (hand, etc.)	Bankan_Tey	ɲɛ̌yⁿ	ɲ ɛ ˩˥ j̃	DB,SW	
6433	right (hand, etc.)	Ben_Tey	ɲɛ̌yⁿ	ɲ ɛ ˩˥ j̃	DB,SW	
6434	right (hand, etc.)	Bunoge	dìnjó	d i ˨ n dʒ o ˦	DB,SW	
6435	right (hand, etc.)	Dogul_Dom	ŋáàŋ	ŋ aː ˥˩ ŋ	DB,SW	
6436	right (hand, etc.)	Gourou	yⁿǎ:	j̃ aː ˩˥	DB,SW	
6437	right (hand, etc.)	Jamsay_Douentza	ɲǎ:	ɲ aː ˩˥	DB,SW	
6438	right (hand, etc.)	Mombo	núyⁿà	n u ˦ j̃ a ˨	DB,SW	
6439	right (hand, etc.)	Najamba	ɲɛ̀ŋgó	ɲ ɛ ˨ ŋ ɡ o ˦	DB,SW	ɲ ɛː ˩˥
6441	right (hand, etc.)	Nanga	nàrⁿìyⁿɛ́	n a ˨ r̃ i ˨ j̃ ɛ ˦	DB,SW	
6442	right (hand, etc.)	Penange	ɲà:	ɲ aː ˨	DB,SW	
6443	right (hand, etc.)	Perge_Tegu	ɲɛ̌:	ɲ ɛː ˩˥	DB,SW	
6445	right (hand, etc.)	Tebul_Ure	ɲɛ̀ŋgɛ́	ɲ ɛ ˨ ŋ ɡ ɛ ˦	DB,SW	
6446	right (hand, etc.)	Tiranige	ɲɔ́:	ɲ ɔː ˦	DB,SW	
6447	right (hand, etc.)	Togo_Kan	ɲǎ:	ɲ aː ˩˥	DB,SW	
6448	right (hand, etc.)	Tommo_So	ɲ̀ɲɛ́	ɲ ˨ ɲ ɛ ˦	DB,SW	
6449	right (hand, etc.)	Toro_Tegu	nǒyⁿ	n o ˩˥ j̃	DB,SW	
6450	right (hand, etc.)	Yanda_Dom	ɲɛ̀	ɲ ɛ ˨	DB,SW	
6451	right (hand, etc.)	Yorno_So	ɲɛ̌:	ɲ ɛː ˩˥	DB,SW	
6452	right (hand, etc.)	Donno_So	ɲǎ:	ɲ aː ˩˥	DB,SW	
#
6454	road, path	Bangime	jɛ̀ɛ̀mbé	dʒ ɛː ˨ m b e ˦	DB,SW	
6455	road, path	Bankan_Tey	ósù	o ˦ s u ˨	DB,SW	
6456	road, path	Ben_Tey	ósù	o ˦ s u ˨	DB,SW	
6457	road, path	Bunoge	ʔòjì	ʔ o ˨ dʒ i ˨	DB,SW	
6458	road, path	Dogul_Dom	ósùgù	o ˦ s u ˨ ɡ u ˨	DB,SW	
6459	road, path	Gourou	òsùká:	o ˨ s u ˨ k aː ˦	DB,SW	
6460	road, path	Jamsay_Douentza	ójú	o ˦ dʒ u ˦	DB,SW	o ˨ dʒ u ˨ k aː ˦
6464	road, path	Mombo	ójí	o ˦ dʒ i ˦	DB,SW	
6465	road, path	Najamba	ùsfɛ̌:	u ˨ s f ɛː ˩˥	DB,SW	u ˨ s f ɔː ˩˥ // u ˨ s p ɛː ˩˥ // u ˨ s p ɔː ˩˥
6469	road, path	Nanga	ósî	o ˦ s i ˥˩	DB,SW	o ˨ s i ˨ b i ˨ r̃ ɛ ˦
6471	road, path	Penange	òjù	o ˨ dʒ u ˨	DB,SW	
6472	road, path	Perge_Tegu	ósú	o ˦ s u ˦	DB,SW	
6474	road, path	Tebul_Ure	òdùbǎ:	o ˨ d u ˨ b aː ˩˥	DB,SW	
6475	road, path	Tiranige	òjì	o ˨ dʒ i ˨	DB,SW	
6476	road, path	Togo_Kan	ójú	o ˦ dʒ u ˦	DB,SW	
6477	road, path	Tommo_So	ódú	o ˦ d u ˦	DB,SW	o ˨ d u ˨ n aː ˦ // o ˨ n n aː ˦
6481	road, path	Toro_Tegu	ósú	o ˦ s u ˦	DB,SW	
6482	road, path	Yanda_Dom	ózú	o ˦ z u ˦	DB,SW	
6483	road, path	Yorno_So	ójú	o ˦ dʒ u ˦	DB,SW	o ˨ dʒ u ˨ n aː ˦
6485	road, path	Donno_So	ódù	o ˦ d u ˨	DB,SW	
#
6501	root	Bangime	ʒíìⁿ	ʒ ĩː ˥˩	DB,LJ,SW	
6502	root	Bankan_Tey	wòrú	w o ˨ r u ˦	DB,LJ,SW	
6503	root	Ben_Tey	wé:rí	w eː ˦ r i ˦	DB,LJ,SW	
6504	root	Bunoge	bùsùllè	b u ˨ s u ˨ l l e ˨	DB,LJ,SW	k a ˨ dʒ e ˨
6506	root	Dogul_Dom	kásò	k a ˦ s o ˨	DB,LJ,SW	
6507	root	Gourou	ké:ⁿ	k ẽː ˦	DB,LJ,SW	
