ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST
3992	head	Tebul_Ure	dànàbándá	d a ˨ n a ˨ b a ˦ n d a ˦	DB,SW
3993	head	Tebul_Ure	kúgɔ́	k u ˦ ɡ ɔ ˦	DB,SW
3994	head	Tiranige	dànà	d a ˨ n a ˨	DB,SW
3995	head	Tiranige	kògò	k o ˨ ɡ o ˨	DB,SW
3996	head	Togo_Kan	kùnúgóró	k u ˨ n u ˦ ɡ o ˦ r o ˦	DB,SW
3997	head	Togo_Kan	kúⁿ	k ũ ˦	DB,SW
3998	head	Togo_Kan	kùⁿkɛ́nɛ́	k ũ ˨ k ɛ ˦ n ɛ ˦	DB,SW
3999	head	Tommo_So	dáná	d a ˦ n a ˦	DB,SW
4000	head	Tommo_So	kúú	k uː ˦	DB,SW
4001	head	Tomo_Kan_Diangassagou	gòndò	ɡ o ˨ n d o ˨	DB,SW
4002	head	Tomo_Kan_Segue	gòndò	ɡ o ˨ n d o ˨	DB,SW
4003	head	Toro_Tegu	kú	k u ˦	DB,SW
4004	head	Toro_Tegu	kùbónó	k u ˨ b o ˦ n o ˦	DB,SW
4005	head	Yanda_Dom	dàrⁿá	d a ˨ r̃ a ˦	DB,SW
4006	head	Yanda_Dom	dàrⁿàbàndá	d a ˨ r̃ a ˨ b a ˨ n d a ˦	DB,SW
4007	head	Yanda_Dom	kòtógóró	k o ˨ t o ˦ ɡ o ˦ r o ˦	DB,SW
4008	head	Yorno_So	dárⁿá	d a ˦ r̃ a ˦	DB,SW
4009	head	Yorno_So	kû:	k uː ˥˩	DB,SW
4010	hear (sound, voice)	Ampari	mánù	m a ˦ n u ˨	DB,LJ
4011	hear (sound, voice)	Bangime	nnórè	n n o ˦ r e ˨	DB,LJ
4012	hear (sound, voice)	Bankan_Tey	nú	n u ˦	DB,LJ
4013	hear (sound, voice)	Ben_Tey	nǔ	n u ˩˥	DB,LJ
4014	hear (sound, voice)	Bunoge	núndè	n u ˦ n d e ˨	DB,LJ
4015	hear (sound, voice)	Dogul_Dom	nùŋɛ́	n u ˨ ŋ ɛ ˦	DB,LJ
4016	hear (sound, voice)	Jamsay_Douentza	áɣá	a ˦ ɣ a ˦	DB,LJ
4017	hear (sound, voice)	Jamsay_Mondoro	áɣá	a ˦ ɣ a ˦	DB,LJ
4018	hear (sound, voice)	Mombo	núndé	n u ˦ n d e ˦	DB,LJ
4019	hear (sound, voice)	Najamba	ŋwɛ́	ŋ w ɛ ˦	DB,LJ
4020	hear (sound, voice)	Najamba	ŋwɛ̀	ŋ w ɛ ˨	DB,LJ
4021	hear (sound, voice)	Nanga	nǔyⁿ	n u ˩˥ j̃	DB,LJ
4022	hear (sound, voice)	Penange	núndé	n u ˦ n d e ˦	DB,LJ
4023	hear (sound, voice)	Perge_Tegu	ɛ́gɛ́	ɛ ˦ ɡ ɛ ˦	DB,LJ
4024	hear (sound, voice)	Tebul_Ure	nɔ́	n ɔ ˦	DB,LJ
4025	hear (sound, voice)	Tiranige	nú:ndó	n uː ˦ n d o ˦	DB,LJ
4026	hear (sound, voice)	Togo_Kan	ɛ́gɛ́	ɛ ˦ ɡ ɛ ˦	DB,LJ
4027	hear (sound, voice)	Tommo_So	ɛ́gɛ́	ɛ ˦ ɡ ɛ ˦	DB,LJ
4028	hear (sound, voice)	Toro_Tegu	ɛ́gá	ɛ ˦ ɡ a ˦	DB,LJ
4029	hear (sound, voice)	Toro_Tegu	ɛ́gú	ɛ ˦ ɡ u ˦	DB,LJ
4030	hear (sound, voice)	Yanda_Dom	nɔ́	n ɔ ˦	DB,LJ
4031	hear (sound, voice)	Yanda_Dom	nwàlí	n w a ˨ l i ˦	DB,LJ
4032	hear (sound, voice)	Yorno_So	ɛ́gɛ́	ɛ ˦ ɡ ɛ ˦	DB,LJ
4033	heart	Ampari	dòwⁿsèmbè	d o ˨ w̃ s e ˨ m b e ˨	DB,SW
4034	heart	Bangime	bìmɛ̀	b i ˨ m ɛ ˨	DB,SW
4035	heart	Bankan_Tey	kɛ̀ndɛ̀ dúwà	k ɛ ˨ n d ɛ ˨ # d u ˦ w a ˨	DB,SW
4036	heart	Ben_Tey	cɛ̀lɛ̀yî:	tʃ ɛ ˨ l ɛ ˨ j iː ˥˩	DB,SW
4037	heart	Bunoge	dòŋgòbè	d o ˨ ŋ ɡ o ˨ b e ˨	DB,SW
4038	heart	Dogul_Dom	kìɲjɔ́ dònnɛ́	k i ˨ ɲ dʒ ɔ ˦ # d o ˨ n n ɛ ˦	DB,SW
4039	heart	Gourou	kɛ̀nɛ̀ î:ⁿ	k ɛ ˨ n ɛ ˨ # ĩː ˥˩	DB,SW
4040	heart	Jamsay_Douentza	cɛ́nɛ̀	tʃ ɛ ˦ n ɛ ˨	DB,SW
4041	heart	Mombo	dóŋgósí	d o ˦ ŋ ɡ o ˦ s i ˦	DB,SW
4042	heart	Najamba	kèndà: sósòrò:	k e ˨ n d aː ˨ # s o ˦ s o ˨ r oː ˨	DB,SW
4043	heart	Najamba	kɛ̀ndɛ̀: sósòrè:	k ɛ ˨ n d ɛː ˨ # s o ˦ s o ˨ r eː ˨	DB,SW
4044	heart	Nanga	kɛ̀ndɛ̀sóró	k ɛ ˨ n d ɛ ˨ s o ˦ r o ˦	DB,SW
4045	heart	Penange	dòŋgòsê:	d o ˨ ŋ ɡ o ˨ s eː ˥˩	DB,SW
4046	heart	Perge_Tegu	kɛ̀lɛ̀î:ⁿ	k ɛ ˨ l ɛ ˨ ĩː ˥˩	DB,SW
4047	heart	Sangha_So	lòmdóró	l o ˨ m d o ˦ r o ˦	DB,SW
4048	heart	Sangha_So	lùmdɔ́rɔ́	l u ˨ m d ɔ ˦ r ɔ ˦	DB,SW
4049	heart	Sangha_So	lùmtɔ́rɔ́	l u ˨ m t ɔ ˦ r ɔ ˦	DB,SW
4050	heart	Tebul_Ure	kɛ̀ndɛ̀dùgáyɛ́	k ɛ ˨ n d ɛ ˨ d u ˨ ɡ a ˦ j ɛ ˦	DB,SW
4051	heart	Tiranige	dòŋgòsèŋgé	d o ˨ ŋ ɡ o ˨ s e ˨ ŋ ɡ e ˦	DB,SW
4052	heart	Togo_Kan	kɛ̀nɛ̀jógó	k ɛ ˨ n ɛ ˨ dʒ o ˦ ɡ o ˦	DB,SW
4053	heart	Tommo_So	kìndɛ̀ dúgɔ́	k i ˨ n d ɛ ˨ # d u ˦ ɡ ɔ ˦	DB,SW
4054	heart	Tomo_Kan_Diangassagou	cɛ̀nɛ̀nɛ̀yⁿ	tʃ ɛ ˨ n ɛ ˨ n ɛ ˨ j̃	DB,SW
4055	heart	Tomo_Kan_Segue	sóⁿ	s õ ˦	DB,SW
4056	heart	Toro_Tegu	cɛ̀làtóŋó	tʃ ɛ ˨ l a ˨ t o ˦ ŋ o ˦	DB,SW
4057	heart	Yanda_Dom	cìndà dùgá	tʃ i ˨ n d a ˨ # d u ˨ ɡ a ˦	DB,SW
4058	heart	Yanda_Dom	cìndààndònò	tʃ i ˨ n d aː ˨ n d o ˨ n o ˨	DB,SW
4059	heart	Yorno_So	lòŋgá	l o ˨ ŋ ɡ a ˦	DB,SW
4060	heavy	Ampari	nìwⁿì	n i ˨ w̃ i ˨	DB,LJ,SW
4061	heavy	Bangime	mɛ̀nɛ́	m ɛ ˨ n ɛ ˦	DB,LJ,SW
4062	heavy	Bankan_Tey	dùsúm	d u ˨ s u ˦ m	DB,LJ,SW
4063	heavy	Bankan_Tey	dùsû:	d u ˨ s uː ˥˩	DB,LJ,SW
4064	heavy	Ben_Tey	dùsú	d u ˨ s u ˦	DB,LJ,SW
4065	heavy	Bunoge	nìnjì	n i ˨ n dʒ i ˨	DB,LJ,SW
4066	heavy	Dogul_Dom	dógùsò	d o ˦ ɡ u ˨ s o ˨	DB,LJ,SW
4067	heavy	Gourou	dùsú	d u ˨ s u ˦	DB,LJ,SW
4068	heavy	Jamsay_Douentza	dùjú	d u ˨ dʒ u ˦	DB,LJ,SW
4069	heavy	Jamsay_Mondoro	dùjú	d u ˨ dʒ u ˦	DB,LJ,SW
4070	heavy	Mombo	dɔ́ŋgá	d ɔ ˦ ŋ ɡ a ˦	DB,LJ,SW
4071	heavy	Najamba	nǐmgò	n i ˩˥ m ɡ o ˨	DB,LJ,SW
4072	heavy	Najamba	nìmíyè	n i ˨ m i ˦ j e ˨	DB,LJ,SW
4073	heavy	Nanga	dúsî	d u ˦ s i ˥˩	DB,LJ,SW
4074	heavy	Penange	dɔ́ŋgá	d ɔ ˦ ŋ ɡ a ˦	DB,LJ,SW
4075	heavy	Perge_Tegu	dùsú	d u ˨ s u ˦	DB,LJ,SW
4076	heavy	Sangha_So	démé	d e ˦ m e ˦	DB,LJ,SW
4077	heavy	Tiranige	né:ŋgó:	n eː ˦ ŋ ɡ oː ˦	DB,LJ,SW
4078	heavy	Togo_Kan	dògú	d o ˨ ɡ u ˦	DB,LJ,SW
4079	heavy	Tommo_So	túgóm	t u ˦ ɡ o ˦ m	DB,LJ,SW
4080	heavy	Toro_Tegu	dùsú	d u ˨ s u ˦	DB,LJ,SW
4081	heavy	Yanda_Dom	tùjù	t u ˨ dʒ u ˨	DB,LJ,SW
4082	heavy	Yorno_So	démɛ́	d e ˦ m ɛ ˦	DB,LJ,SW
4083	here	Ampari	nàŋgà	n a ˨ ŋ ɡ a ˨	DB,SW
4084	here	Bangime	ímà	i ˦ m a ˨	DB,SW
4085	here	Bankan_Tey	ŋ̀gúrì	ŋ ˨ ɡ u ˦ r i ˨	DB,SW
4086	here	Ben_Tey	ŋ̀gúrù	ŋ ˨ ɡ u ˦ r u ˨	DB,SW
4087	here	Bunoge	málò	m a ˦ l o ˨	DB,SW
4088	here	Bunoge	mà:nâ:	m aː ˨ n aː ˥˩	DB,SW
4089	here	Dogul_Dom	ónì	o ˦ n i ˨	DB,SW
4090	here	Gourou	nídì:ⁿ	n i ˦ d ĩː ˨	DB,SW
4091	here	Jamsay_Douentza	ní	n i ˦	DB,SW
4092	here	Jamsay_Douentza	ní dì:ⁿ	n i ˦ # d ĩː ˨	DB,SW
4093	here	Jamsay_Douentza	nì dî:ⁿ	n i ˨ # d ĩː ˥˩	DB,SW
4094	here	Jamsay_Mondoro	ní di᷈:ⁿ	n i ˦ # d ĩː ˧˦˧	DB,SW
4095	here	Mombo	ínâ	i ˦ n a ˥˩	DB,SW
4096	here	Mombo	ìnûwⁿ	i ˨ n u ˥˩ w̃	DB,SW
4097	here	Mombo	òló	o ˨ l o ˦	DB,SW
4098	here	Najamba	ên	e ˥˩ n	DB,SW
4099	here	Najamba	ŋ̀gí mà	ŋ ˨ ɡ i ˦ # m a ˨	DB,SW
4100	here	Najamba	ŋ̀gîn	ŋ ˨ ɡ i ˥˩ n	DB,SW
4101	here	Nanga	ŋ̀gá	ŋ ˨ ɡ a ˦	DB,SW
4102	here	Penange	nǔwⁿ	n u ˩˥ w̃	DB,SW
4103	here	Perge_Tegu	ŋ̀gúrù	ŋ ˨ ɡ u ˦ r u ˨	DB,SW
4104	here	Sangha_So	ɔ́n	ɔ ˦ n	DB,SW
4105	here	Tebul_Ure	ŋ̀gɔ́	ŋ ˨ ɡ ɔ ˦	DB,SW
4106	here	Tiranige	mbé:	m b eː ˦	DB,SW
4107	here	Tiranige	móŋà	m o ˦ ŋ a ˨	DB,SW
4108	here	Togo_Kan	nî	n i ˥˩	DB,SW
4109	here	Tommo_So	nɔ̀nɔ́	n ɔ ˨ n ɔ ˦	DB,SW
4110	here	Tommo_So	nɔ̀nú	n ɔ ˨ n u ˦	DB,SW
4111	here	Toro_Tegu	ìní	i ˨ n i ˦	DB,SW
4112	here	Yanda_Dom	ǹjí	n ˨ dʒ i ˦	DB,SW
4113	here	Yanda_Dom	ŋ̀gí	ŋ ˨ ɡ i ˦	DB,SW
4114	here	Yorno_So	núǹ	n u ˦ n ˨	DB,SW
4115	here	Yorno_So	núnɛ̀	n u ˦ n ɛ ˨	DB,SW
4116	here (generalized)	Jamsay_Douentza	yí	j i ˦	DB
4117	here (generalized)	Jamsay_Douentza	yídì:ⁿ	j i ˦ d ĩː ˨	DB
4118	here (generalized)	Jamsay_Douentza	yìdî:ⁿ	j i ˨ d ĩː ˥˩	DB
4119	here (generalized)	Jamsay_Douentza	yílé	j i ˦ l e ˦	DB
4120	here (generalized)	Nanga	ŋ̀gá	ŋ ˨ ɡ a ˦	DB
4121	here (generalized)	Perge_Tegu	ŋ̀gárù	ŋ ˨ ɡ a ˦ r u ˨	DB
4122	here (generalized)	Sangha_So	ɔ́n	ɔ ˦ n	DB
4123	here (generalized)	Tebul_Ure	é: nɛ̀	eː ˦ # n ɛ ˨	DB
4124	here (generalized)	Togo_Kan	yî	j i ˥˩	DB
4125	here (generalized)	Tommo_So	nɔ̌m bà	n ɔ ˩˥ m # b a ˨	DB
4126	here (generalized)	Yanda_Dom	ḿbà	m ˦ b a ˨	DB
4127	here (generalized)	Yorno_So	ḿmá:	m ˦ m aː ˦	DB
4128	here/there (he/she/it is!)	Bankan_Tey	mɛ̀rⁿɛ̂:	m ɛ ˨ r̃ ɛː ˥˩	DB
4129	here/there (he/she/it is!)	Ben_Tey	ŋ́gòy	ŋ ˦ ɡ o ˨ j	DB
4130	here/there (he/she/it is!)	Ben_Tey	úŋgòy	u ˦ ŋ ɡ o ˨ j	DB
4131	here/there (he/she/it is!)	Bunoge	mɔ̂wⁿ	m ɔ ˥˩ w̃	DB
4132	here/there (he/she/it is!)	Jamsay_Douentza	nùkǒy	n u ˨ k o ˩˥ j	DB
4133	here/there (he/she/it is!)	Jamsay_Mondoro	nùkǒy	n u ˨ k o ˩˥ j	DB
4134	here/there (he/she/it is!)	Mombo	ènéwⁿ	e ˨ n e ˦ w̃	DB
4135	here/there (he/she/it is!)	Najamba	ɛ́bɛ̀:	ɛ ˦ b ɛː ˨	DB
4136	here/there (he/she/it is!)	Najamba	ómò:	o ˦ m oː ˨	DB
4137	here/there (he/she/it is!)	Nanga	wùnérⁿé	w u ˨ n e ˦ r̃ e ˦	DB
4138	here/there (he/she/it is!)	Penange	ìⁿhíⁿ	ĩ ˨ h ĩ ˦	DB
4139	here/there (he/she/it is!)	Perge_Tegu	úŋgòy	u ˦ ŋ ɡ o ˨ j	DB
4140	here/there (he/she/it is!)	Tiranige	nì	n i ˨	DB
4141	here/there (he/she/it is!)	Togo_Kan	yògò=ý	j o ˨ ɡ o ˨ j ˦	DB
4142	here/there (he/she/it is!)	Togo_Kan	ùŋǒ=y	u ˨ ŋ o ˩˥ j	DB
4143	here/there (he/she/it is!)	Tommo_So	jáàtì	dʒ aː ˥˩ t i ˨	DB
4144	here/there (he/she/it is!)	Tommo_So	ɔ̀ⁿhɔ́ɔ̀ⁿ	ɔ̃ ˨ h ɔ̃ː ˥˩	DB
4145	here/there (he/she/it is!)	Tommo_So	téé	t eː ˦	DB
4146	here/there (he/she/it is!)	Toro_Tegu	ŋɔ́rⁿɔ̀	ŋ ɔ ˦ r̃ ɔ ˨	DB
4147	here/there (he/she/it is!)	Yanda_Dom	ɔyámà	ɔ j a ˦ m a ˨	DB
4148	here/there (he/she/it is!)	Yanda_Dom	ɔ̌nnà	ɔ ˩˥ n n a ˨	DB
4149	here/there he/she is! (human)	Ampari	àndà bó	a ˨ n d a ˨ # b o ˦	DB
4150	here/there he/she is! (human)	Ben_Tey	ŋ́gòy bù	ŋ ˦ ɡ o ˨ j # b u ˨	DB
4151	here/there he/she is! (human)	Jamsay_Douentza	nùkǒy wɔ̀	n u ˨ k o ˩˥ j # w ɔ ˨	DB
4152	here/there he/she is! (human)	Nanga	kú bù	k u ˦ # b u ˨	DB
4153	here/there he/she is! (human)	Nanga	wùnérⁿé bù	w u ˨ n e ˦ r̃ e ˦ # b u ˨	DB
4154	here/there he/she is! (human)	Tebul_Ure	ɔ̌m ńnè	ɔ ˩˥ m # n ˦ n e ˨	DB
4155	here/there he/she is! (human)	Togo_Kan	yògò wɔ̂	j o ˨ ɡ o ˨ # w ɔ ˥˩	DB
4156	here/there he/she is! (human)	Togo_Kan	ŋ̀ŋò wɔ̂	ŋ ˨ ŋ o ˨ # w ɔ ˥˩	DB
4157	here/there he/she is! (human)	Yanda_Dom	ɔ̌mnà	ɔ ˩˥ m n a ˨	DB
4158	here/there he/she is! (human)	Yanda_Dom	ɔ̌nnà	ɔ ˩˥ n n a ˨	DB
4159	here/there he/she is! (human)	Yorno_So	ŋ́ wɔ̀	ŋ ˦ # w ɔ ˨	DB
4160	here/there it is! (nonhuman)	Ampari	àndà bó	a ˨ n d a ˨ # b o ˦	DB
4161	here/there it is! (nonhuman)	Ben_Tey	ŋ́gòy bù	ŋ ˦ ɡ o ˨ j # b u ˨	DB
4162	here/there it is! (nonhuman)	Jamsay_Douentza	nùkǒy kɔ̀	n u ˨ k o ˩˥ j # k ɔ ˨	DB
4163	here/there it is! (nonhuman)	Nanga	kú bù	k u ˦ # b u ˨	DB
4164	here/there it is! (nonhuman)	Nanga	wùnérⁿé bù	w u ˨ n e ˦ r̃ e ˦ # b u ˨	DB
4165	here/there it is! (nonhuman)	Tebul_Ure	ògû:	o ˨ ɡ uː ˥˩	DB
4166	here/there it is! (nonhuman)	Togo_Kan	yògò kɔ̂	j o ˨ ɡ o ˨ # k ɔ ˥˩	DB
4167	here/there it is! (nonhuman)	Togo_Kan	ŋ̀ŋò kɔ̂	ŋ ˨ ŋ o ˨ # k ɔ ˥˩	DB
4168	here/there it is! (nonhuman)	Yanda_Dom	ɔ̌mnà	ɔ ˩˥ m n a ˨	DB
4169	here/there it is! (nonhuman)	Yanda_Dom	ɔ̌nnà	ɔ ˩˥ n n a ˨	DB
4170	here/there it is! (nonhuman)	Yorno_So	ŋ́ kɔ̀	ŋ ˦ # k ɔ ˨	DB
4171	hit lightly, tap	Bangime	dèɡé	d e ˨ ɡ e ˦	DB,SW
4172	hit lightly, tap	Bankan_Tey	táwá	t a ˦ w a ˦	DB,SW
4173	hit lightly, tap	Ben_Tey	súyɔ́	s u ˦ j ɔ ˦	DB,SW
4174	hit lightly, tap	Dogul_Dom	pɛ̀ɛ́	p ɛː ˩˥	DB,SW
4175	hit lightly, tap	Jamsay_Douentza	tɛ́wɛ́	t ɛ ˦ w ɛ ˦	DB,SW
4176	hit lightly, tap	Mombo	pɛ́ypɛ̀y kání	p ɛ ˦ j p ɛ ˨ j # k a ˦ n i ˦	DB,SW
4177	hit lightly, tap	Najamba	pɛ́ndɛ́	p ɛ ˦ n d ɛ ˦	DB,SW
4178	hit lightly, tap	Nanga	súyɔ́	s u ˦ j ɔ ˦	DB,SW
4179	hit lightly, tap	Penange	pégú nám	p e ˦ ɡ u ˦ # n a ˦ m	DB,SW
4180	hit lightly, tap	Sangha_So	lògí	l o ˨ ɡ i ˦	DB,SW
4181	hit lightly, tap	Togo_Kan	lágá	l a ˦ ɡ a ˦	DB,SW
4182	hit lightly, tap	Tommo_So	pɛ́ɛ́	p ɛː ˦	DB,SW
4183	hit lightly, tap	Toro_Tegu	tɛ́w	t ɛ ˦ w	DB,SW
4184	hit lightly, tap	Toro_Tegu	tɛ́wá	t ɛ ˦ w a ˦	DB,SW
4185	hit lightly, tap	Yanda_Dom	pɛ́yálì	p ɛ ˦ j a ˦ l i ˨	DB,SW
4186	hit lightly, tap	Yanda_Dom	pɛ́:	p ɛː ˦	DB,SW
4187	hit lightly, tap	Yorno_So	pɛ́:	p ɛː ˦	DB,SW
4188	hit, strike (general word)	Bangime	déɡù	d e ˦ ɡ u ˨	DB,LJ
4189	hit, strike (general word)	Bankan_Tey	sɔ́	s ɔ ˦	DB,LJ
4190	hit, strike (general word)	Ben_Tey	súyɔ́	s u ˦ j ɔ ˦	DB,LJ
4191	hit, strike (general word)	Bunoge	númbè	n u ˦ m b e ˨	DB,LJ
4192	hit, strike (general word)	Dogul_Dom	bùndé	b u ˨ n d e ˦	DB,LJ
4193	hit, strike (general word)	Gourou	láɣá	l a ˦ ɣ a ˦	DB,LJ
4194	hit, strike (general word)	Jamsay_Douentza	láɣá	l a ˦ ɣ a ˦	DB,LJ
4195	hit, strike (general word)	Mombo	búndé	b u ˦ n d e ˦	DB,LJ
4196	hit, strike (general word)	Mombo	jání	dʒ a ˦ n i ˦	DB,LJ
4197	hit, strike (general word)	Mombo	tɛ́búlɛ̀	t ɛ ˦ b u ˦ l ɛ ˨	DB,LJ
4198	hit, strike (general word)	Najamba	dɛ̀njɛ́	d ɛ ˨ n dʒ ɛ ˦	DB,LJ
4199	hit, strike (general word)	Najamba	pɛ́ndɛ́	p ɛ ˦ n d ɛ ˦	DB,LJ
4200	hit, strike (general word)	Nanga	jàrⁿá	dʒ a ˨ r̃ a ˦	DB,LJ
4201	hit, strike (general word)	Nanga	súyɔ́	s u ˦ j ɔ ˦	DB,LJ
4202	hit, strike (general word)	Penange	búndé	b u ˦ n d e ˦	DB,LJ
4203	hit, strike (general word)	Perge_Tegu	lágá	l a ˦ ɡ a ˦	DB,LJ
4204	hit, strike (general word)	Sangha_So	lògí	l o ˨ ɡ i ˦	DB,LJ
4205	hit, strike (general word)	Tebul_Ure	bùndó	b u ˨ n d o ˦	DB,LJ
4206	hit, strike (general word)	Tebul_Ure	dɛ̀mɛ́	d ɛ ˨ m ɛ ˦	DB,LJ
4207	hit, strike (general word)	Tebul_Ure	púŋgó	p u ˦ ŋ ɡ o ˦	DB,LJ
4208	hit, strike (general word)	Tiranige	tɛ́wɔ́	t ɛ ˦ w ɔ ˦	DB,LJ
4209	hit, strike (general word)	Togo_Kan	lágá	l a ˦ ɡ a ˦	DB,LJ
4210	hit, strike (general word)	Tommo_So	bɛ̀ndɛ́	b ɛ ˨ n d ɛ ˦	DB,LJ
4211	hit, strike (general word)	Toro_Tegu	tɛ́w	t ɛ ˦ w	DB,LJ
4212	hit, strike (general word)	Toro_Tegu	tɛ́wá	t ɛ ˦ w a ˦	DB,LJ
4213	hit, strike (general word)	Yanda_Dom	dèmàlí	d e ˨ m a ˨ l i ˦	DB,LJ
4214	hit, strike (general word)	Yanda_Dom	dèmɛ́	d e ˨ m ɛ ˦	DB,LJ
4215	hit, strike (general word)	Yorno_So	lágá	l a ˦ ɡ a ˦	DB,LJ
4216	hit, strike (general word)	Yorno_So	lágú	l a ˦ ɡ u ˦	DB,LJ
4217	horn (of animal)	Ampari	kɛ̀rɔ̀	k ɛ ˨ r ɔ ˨	DB,LJ,SW
4218	horn (of animal)	Bangime	síráá	s i ˦ r aː ˦	DB,LJ,SW
4219	horn (of animal)	Bankan_Tey	kíyà	k i ˦ j a ˨	DB,LJ,SW
4220	horn (of animal)	Bankan_Tey	cíyà	tʃ i ˦ j a ˨	DB,LJ,SW
4221	horn (of animal)	Ben_Tey	cíyà	tʃ i ˦ j a ˨	DB,LJ,SW
4222	horn (of animal)	Bunoge	kɛ̀lɛ̀	k ɛ ˨ l ɛ ˨	DB,LJ,SW
4223	horn (of animal)	Dogul_Dom	kɛ̀lɔ́	k ɛ ˨ l ɔ ˦	DB,LJ,SW
4224	horn (of animal)	Gourou	kírɛ́	k i ˦ r ɛ ˦	DB,LJ,SW
4225	horn (of animal)	Jamsay_Douentza	círɛ́	tʃ i ˦ r ɛ ˦	DB,LJ,SW
4226	horn (of animal)	Mombo	kɛ́lɛ́	k ɛ ˦ l ɛ ˦	DB,LJ,SW
4227	horn (of animal)	Najamba	kɛ́lɛ̀:	k ɛ ˦ l ɛː ˨	DB,LJ,SW
4228	horn (of animal)	Najamba	kɛ́lɔ̀:	k ɛ ˦ l ɔː ˨	DB,LJ,SW
4229	horn (of animal)	Nanga	kírâ	k i ˦ r a ˥˩	DB,LJ,SW
4230	horn (of animal)	Penange	kɛ́lɛ́	k ɛ ˦ l ɛ ˦	DB,LJ,SW
4231	horn (of animal)	Perge_Tegu	kírɛ́	k i ˦ r ɛ ˦	DB,LJ,SW
4232	horn (of animal)	Sangha_So	kɛ́lɛ́	k ɛ ˦ l ɛ ˦	DB,LJ,SW
4233	horn (of animal)	Tebul_Ure	kílá	k i ˦ l a ˦	DB,LJ,SW
4234	horn (of animal)	Tebul_Ure	cílá	tʃ i ˦ l a ˦	DB,LJ,SW
4235	horn (of animal)	Tiranige	kɛ̀:lɛ̀ŋgè	k ɛː ˨ l ɛ ˨ ŋ ɡ e ˨	DB,LJ,SW
4236	horn (of animal)	Togo_Kan	kírɛ́	k i ˦ r ɛ ˦	DB,LJ,SW
4237	horn (of animal)	Tommo_So	kɛ́lɛ́	k ɛ ˦ l ɛ ˦	DB,LJ,SW
4238	horn (of animal)	Tomo_Kan_Segue	cìlá	tʃ i ˨ l a ˦	DB,LJ,SW
4239	horn (of animal)	Toro_Tegu	círá	tʃ i ˦ r a ˦	DB,LJ,SW
4240	horn (of animal)	Yanda_Dom	célá	tʃ e ˦ l a ˦	DB,LJ,SW
4241	horn (of animal)	Yanda_Dom	cɛ́lɛ́	tʃ ɛ ˦ l ɛ ˦	DB,LJ,SW
4242	horn (of animal)	Yorno_So	kílɛ̀	k i ˦ l ɛ ˨	DB,LJ,SW
4243	hot (object, water)	Ampari	bàgà	b a ˨ ɡ a ˨	DB
4244	hot (object, water)	Bankan_Tey	ɔ̂wⁿ	ɔ ˥˩ w̃	DB
4245	hot (object, water)	Ben_Tey	ɔ̂w	ɔ ˥˩ w	DB
4246	hot (object, water)	Bunoge	jùŋgà	dʒ u ˨ ŋ ɡ a ˨	DB
4247	hot (object, water)	Dogul_Dom	m̀ó	m ˨ o ˦	DB
4248	hot (object, water)	Jamsay_Douentza	ɔ́gù	ɔ ˦ ɡ u ˨	DB
4249	hot (object, water)	Jamsay_Mondoro	ɔ́gù	ɔ ˦ ɡ u ˨	DB
4250	hot (object, water)	Mombo	ná:gá	n aː ˦ ɡ a ˦	DB
4251	hot (object, water)	Najamba	dwɛ̌yⁿyè	d w ɛ ˩˥ j̃ j e ˨	DB
4252	hot (object, water)	Najamba	dwɛ̌yⁿŋgè	d w ɛ ˩˥ j̃ ŋ ɡ e ˨	DB
4253	hot (object, water)	Nanga	ɔ́gî	ɔ ˦ ɡ i ˥˩	DB
4254	hot (object, water)	Penange	nwá:gá	n w aː ˦ ɡ a ˦	DB
4255	hot (object, water)	Perge_Tegu	ɔ́w	ɔ ˦ w	DB
4256	hot (object, water)	Sangha_So	núú	n uː ˦	DB
4257	hot (object, water)	Tiranige	númá	n u ˦ m a ˦	DB
4258	hot (object, water)	Togo_Kan	nú:	n uː ˦	DB
4259	hot (object, water)	Tommo_So	númɔ́	n u ˦ m ɔ ˦	DB
4260	hot (object, water)	Tommo_So	ɔ́gú	ɔ ˦ ɡ u ˦	DB
4261	hot (object, water)	Toro_Tegu	dɔ́	d ɔ ˦	DB
4262	hot (object, water)	Yanda_Dom	ɔ̀jú	ɔ ˨ dʒ u ˦	DB
4263	hot (object, water)	Yorno_So	nɔ́:	n ɔː ˦	DB
4264	hot (object, water)	Yorno_So	ɔ́gú	ɔ ˦ ɡ u ˦	DB
4265	house	Bangime	kóò	k oː ˥˩	DB,LJ,SW
4266	house	Bankan_Tey	úrò	u ˦ r o ˨	DB,LJ,SW
4267	house	Ben_Tey	úrò	u ˦ r o ˨	DB,LJ,SW
4268	house	Bunoge	ʔòbò	ʔ o ˨ b o ˨	DB,LJ,SW
4269	house	Dogul_Dom	ḿbùŋ	m ˦ b u ˨ ŋ	DB,LJ,SW
4270	house	Gourou	úró	u ˦ r o ˦	DB,LJ,SW
4271	house	Jamsay_Douentza	úró	u ˦ r o ˦	DB,LJ,SW
4272	house	Jamsay_Mondoro	úró	u ˦ r o ˦	DB,LJ,SW
4273	house	Mombo	débù	d e ˦ b u ˨	DB,LJ,SW
4274	house	Najamba	ólé	o ˦ l e ˦	DB,LJ,SW
